Experience,Domain,Project_count,Education,Project_score,Cert_score,Skill_score,Final_score
10.0,Cybersecurity,3.0,3,3.538574127930169,0,9.055385138137416,53.05161400556721
14.5,Cybersecurity,3.0,0,2.919622293907352,0,8.48528137423857,48.4003422430878
8.0,Cybersecurity,7.0,0,4.077838002240768,0,5.196152422706632,35.47602609420332
0.0,Software Engineering,3.0,4,2.773370239296681,0,8.54400374531753,41.10743088100338
3.0,Software Engineering,7.0,3,4.877526293938151,0,9.433981132056603,50.974074898023645
4.42,Software Engineering,8.0,0,5.31750690931098,0,6.6332495807108,39.43474159769443
9.5,Software Engineering,2.0,3,2.3797218297861886,0,6.708203932499369,42.361949048334104
0.0,Software Engineering,1.0,3,1.3955592060513011,0,10.770329614269007,41.801878875909104
3.0,Software Engineering,5.0,3,4.766847361498256,3,10.770329614269007,55.13152456928409
16.5,Software Engineering,2.0,0,2.547668380274021,0,9.055385138137416,51.054614638629374
0.0,Software Engineering,9.0,0,6.4536695514188205,0,11.0,50.94294699895125
4.5,Software Engineering,3.0,3,2.8056209963300662,0,5.477225575051661,34.76859714296578
0.0,Software Engineering,9.0,0,6.21725423213157,0,10.908712114635714,50.04597664082612
11.5,Software Engineering,8.0,0,5.787106697747293,0,8.717797887081348,54.22964001818846
16.33,Software Engineering,5.0,3,4.2425714701695965,0,10.583005244258365,66.30047294427736
15.0,Software Engineering,6.0,4,4.764666783168649,4,7.937253933193772,61.57864228288196
11.67,Software Engineering,3.0,4,3.495389281436025,0,9.273618495495704,57.321932443633536
3.08,Software Engineering,8.0,3,5.216074624130412,3,6.855654600401044,45.182819906217546
9.0,Software Engineering,8.0,4,4.866950381335648,0,6.708203932499369,51.22749674946231
7.33,Software Engineering,2.0,0,3.104106794289446,0,9.273618495495704,43.63898274497076
9.5,Software Engineering,7.0,3,4.729654447341183,0,8.426149773176359,54.350638006013625
0.0,Software Engineering,2.0,4,2.9872117155189906,0,7.54983443527075,38.5889434002119
10.5,Software Engineering,0.0,3,0.0,0,4.898979485566356,31.46341058235332
11.33,Software Engineering,6.0,4,4.791866432916747,4,7.483314773547883,56.48626843273609
15.25,Software Engineering,2.0,4,2.4913687924557246,0,7.810249675906654,53.909162267176995
11.5,Software Engineering,9.0,3,6.190058104526292,0,9.38083151964686,63.39820829895115
12.5,Software Engineering,4.0,0,3.655014713214469,0,7.3484692283495345,45.02599722600467
14.5,Software Engineering,6.0,3,4.7947937044960085,0,10.488088481701515,65.71097438636725
8.0,Software Engineering,11.0,0,6.054156330756443,0,9.0,52.53448190656739
5.08,Software Engineering,1.0,0,1.3467441468548544,0,5.291502622129181,24.691047624198553
3.0,Software Engineering,1.0,4,1.4772549813552005,0,9.0,41.882679548317604
10.5,Software Engineering,0.0,3,0.0,0,4.898979485566356,31.46341058235332
3.0,Software Engineering,6.0,4,4.694023675411592,0,7.280109889280518,45.960759265135465
5.5,Software Engineering,5.0,0,4.377644949966218,0,10.535653752852738,49.25434257737409
5.17,Software Engineering,5.0,3,4.441804112894891,0,8.54400374531753,49.168485490649495
16.5,Software Engineering,5.0,3,4.312488167249743,0,7.54983443527075,57.65793789314571
15.67,Software Engineering,3.0,0,2.966814206616033,0,10.392304845413264,55.403401097157264
0.0,Software Engineering,5.0,4,4.196572604842866,4,7.14142842854285,41.97860391985299
14.92,Software Engineering,4.0,4,3.5735308249926945,0,10.295630140987,64.07617105444109
12.5,Software Engineering,4.0,4,4.2398519389506175,0,9.797958971132712,61.84620253141667
15.67,Software Engineering,3.0,0,2.9101351977181302,0,10.246950765959598,54.82182249411442
1.83,Software Engineering,4.0,0,2.9691326298332976,0,8.06225774829855,34.2321524877419
0.0,Software Engineering,1.0,0,1.4772549813552005,0,7.745966692414834,27.03987945701467
9.0,Software Engineering,4.0,4,3.26114597374322,0,4.123105625617661,38.7681211661399
0.0,Software Engineering,15.0,3,6.086965154244159,0,8.774964387392123,50.16663014411411
7.0,Software Engineering,8.0,4,5.368835799184824,0,8.717797887081348,56.44216521344609
9.25,Software Engineering,3.0,3,3.3017205889880588,0,7.615773105863909,47.370765700811596
12.5,Software Engineering,11.0,4,6.000633719117307,0,7.0,59.135445155531116
7.08,Software Engineering,6.0,0,1.7999999999999998,0,5.0,27.772447804867205
17.08,Software Engineering,3.0,0,3.55872401517277,2,9.69535971483266,56.86803350406197
12.5,Software Engineering,4.0,4,3.26114597374322,0,4.123105625617661,42.4081211661399
9.0,Software Engineering,5.0,3,3.949303438229242,0,4.242640687119285,39.07837929555329
5.0,Software Engineering,6.0,4,4.920339505386041,0,6.928203230275509,47.595294276125564
0.0,Software Engineering,3.0,3,3.0,0,6.557438524302,33.81004956424091
6.0,Software Engineering,6.0,0,4.7963585563028985,0,7.681145747868608,42.54225557959073
0.0,Software Engineering,13.0,3,6.271703415797913,0,8.888194417315589,50.725244943350866
7.5,Software Engineering,6.0,4,5.384832180626214,0,9.433981132056603,58.8639583405536
12.5,Software Engineering,10.0,4,6.16095705174207,0,8.94427190999916,65.19849185845322
12.5,Software Engineering,7.0,4,4.252761028074271,0,9.746794344808963,62.12849206770205
0.0,Software Engineering,9.0,0,5.521461237214735,0,6.557438524302,35.286236697859536
0.0,Software Engineering,7.0,4,5.180531245574384,0,8.426149773176359,47.66444492827936
3.0,Software Engineering,4.0,0,3.635974483517132,0,5.0990195135927845,28.41772933661102
17.5,Software Engineering,10.0,3,5.29677681074818,0,3.872983346207417,51.05542482261195
15.5,Software Engineering,4.0,4,3.265245672223481,0,8.660254037844387,59.00823281799229
4.5,Software Engineering,4.0,3,3.2302251756048026,0,4.123105625617661,32.00625076827451
0.0,Software Engineering,4.0,3,2.8102286436538444,0,2.6457513110645907,21.828442413976592
9.5,Software Engineering,4.0,4,3.543299453602982,0,9.69535971483266,56.57732652703318
17.5,Software Engineering,5.0,4,3.7076444576736254,0,5.291502622129181,52.392243653326226
3.17,Software Engineering,8.0,3,5.190156976327647,0,8.0,47.854970424971114
8.08,Software Engineering,6.0,4,4.297841442863854,0,6.928203230275509,49.15027795839075
12.42,Software Engineering,3.0,3,2.729036088242699,0,5.0,41.38589873870294
3.17,Software Engineering,7.0,4,4.3772071863769,0,2.6457513110645907,31.67420248172686
2.5,Software Engineering,8.0,4,4.597693880497545,0,4.358898943540674,36.78028342128332
6.25,Software Engineering,6.0,0,4.122078569521369,0,6.082762530298219,36.27187558855057
6.0,Software Engineering,3.0,4,3.256642104034332,0,4.795831523312719,37.499958039933276
21.5,Software Engineering,4.0,4,3.419677926849098,0,6.48074069840786,59.18689329085721
8.0,Software Engineering,6.0,4,4.510851338243781,0,6.164414002968976,47.36364242196433
0.0,Software Engineering,4.0,3,2.8102286436538444,0,2.6457513110645907,21.828442413976592
23.5,Software Engineering,1.0,0,0.3,0,3.741657386773941,36.47537023198726
9.58,Software Engineering,6.0,4,3.74758472442332,0,6.928203230275509,49.25333831973191
0.0,Software Engineering,6.0,0,4.185549852434169,0,4.58257569495584,25.486384847746468
0.17,Software Engineering,5.0,4,3.237976657338872,0,6.164414002968976,35.71686113798104
7.0,Software Engineering,7.0,4,4.705404675090563,0,5.916079783099616,46.23488326150451
3.17,Software Engineering,10.0,3,5.743375960972717,0,5.744562646538029,42.89079057493359
9.5,Software Engineering,5.0,3,3.647826352710096,0,5.0,41.04848800748547
12.0,Software Engineering,4.0,4,3.4772071863769,0,2.6457513110645907,38.074431713993
0.0,Software Engineering,0.0,0,0.0,0,2.6457513110645907,7.854339404559393
12.33,Software Engineering,6.0,0,4.087261908994946,0,5.656854249492381,41.23851252843281
7.5,Software Engineering,5.0,0,4.288960088522541,0,6.0,37.634708095419874
4.0,Software Engineering,8.0,3,4.792209553275837,0,4.69041575982343,37.83947250667685
0.0,Software Engineering,5.0,3,4.056503113002048,0,5.830951894845301,34.71737467180401
11.5,Software Engineering,6.0,3,4.533704129454942,0,6.4031242374328485,49.7728006163855
5.0,Software Engineering,5.0,4,3.47211927308288,0,2.6457513110645907,30.9142935488281
0.0,Software Engineering,3.0,4,0.8999999999999999,0,4.47213595499958,24.05922749942429
11.0,Software Engineering,9.0,4,5.30405128479101,0,6.164414002968976,52.98383385039779
8.0,Software Engineering,12.0,3,5.25588261736533,0,4.242640687119285,42.431201506232185
3.92,Software Engineering,7.0,3,4.992632859346527,0,7.745966692414834,47.22450470233868
3.5,Software Engineering,1.0,0,0.3,0,2.6457513110645907,12.421996327137347
0.0,Software Engineering,4.0,3,2.8102286436538444,0,2.6457513110645907,21.828442413976592
3.83,Software Engineering,10.0,3,5.454146752915012,0,4.795831523312719,39.99492397353541
6.0,Software Engineering,9.0,4,4.310228643653844,0,3.872983346207417,38.34996321911504
15.5,Software Engineering,3.0,3,3.1772071863769,0,7.416198487095663,52.94861648657927
10.92,Software Engineering,2.0,4,2.2517277432393965,0,5.5677643628300215,42.11427454470547
6.42,Software Engineering,4.0,3,2.8102286436538444,0,2.6457513110645907,28.505242413976593
0.0,Software Engineering,4.0,3,2.8102286436538444,0,2.6457513110645907,21.828442413976592
0.0,Software Engineering,3.0,3,2.635245065804764,0,4.358898943540674,26.317552133964597
7.5,Software Engineering,3.0,0,0.8999999999999999,0,0.0,10.582970767733856
9.83,Software Engineering,3.0,3,2.7838508265487607,0,7.14142842854285,45.19460980805761
4.0,Software Engineering,1.0,0,1.7418370007349824,0,4.898979485566356,23.448684643362963
8.0,Software Engineering,8.0,0,4.304838573257838,0,4.242640687119285,33.37974577741492
0.0,Software Engineering,9.0,3,4.324417050974258,0,5.385164807134504,34.63668501976617
9.42,Software Engineering,3.0,4,3.805855281716587,0,10.862780491200215,60.5216509786909
8.08,Software Engineering,5.0,1,2.9418370007349823,0,4.242640687119285,31.454064773306865
1.0,Software Engineering,3.0,4,0.8999999999999999,0,1.7320508075688772,16.96484288991497
4.83,Software Engineering,7.0,3,3.344795587027246,0,3.1622776601683795,30.20043128367534
0.0,Software Engineering,1.0,0,1.7803197688167898,0,4.47213595499958,18.12342336092277
3.33,Software Engineering,5.0,3,3.888996426715495,0,4.242640687119285,33.02190168941257
0.0,Software Engineering,11.0,3,4.441837000734982,2,4.242640687119285,32.32248271952996
16.5,Software Engineering,4.0,4,1.2,0,0.0,28.87062769031181
0.0,Software Engineering,6.0,3,3.012435565298213,0,4.242640687119285,27.371125123971478
4.0,Software Engineering,0.0,0,0.0,0,2.23606797749979,10.798128365845216
1.08,Software Engineering,5.0,3,3.74630007693308,0,8.306623862918075,42.368667490721975
16.08,Software Engineering,7.0,4,4.616982696201902,2,6.0,56.19309507903737
4.0,Software Engineering,7.0,0,3.734089952837284,0,5.744562646538029,32.03391299559649
0.0,Software Engineering,6.0,3,3.2646238555104854,0,4.47213595499958,28.720149193166083
9.5,Software Engineering,4.0,3,1.2,0,0.0,19.590627690311813
12.5,Software Engineering,8.0,0,4.058241848297848,0,4.0,36.68650245206181
0.0,Software Engineering,6.0,4,4.050493693555955,0,5.5677643628300215,36.05348196426032
0.0,Software Engineering,2.0,4,0.6,0,0.0,9.855313845155905
5.0,Software Engineering,4.0,3,4.156574901794755,0,9.486832980505138,50.90207847444792
0.0,Software Engineering,3.0,4,2.8482103785996182,0,8.12403840463596,40.058853673051786
0.0,Software Engineering,7.0,0,5.110269403127592,0,8.660254037844387,40.17338572523646
3.0,Software Engineering,7.0,3,3.813314140666603,0,4.242640687119285,32.744980939090595
7.0,Software Engineering,4.0,4,3.1304714773799054,0,4.0,35.9766694819873
11.33,Software Engineering,6.0,0,2.846744146854854,0,4.242640687119285,32.715616449954936
10.0,Software Engineering,9.0,0,5.204021193430659,0,5.385164807134504,41.36565275160085
0.0,Software Engineering,0.0,3,0.0,0,0.0,6.0
6.5,Software Engineering,2.0,3,0.6,0,4.47213595499958,27.891570576846334
4.0,Software Engineering,7.0,3,3.2772549813552008,0,2.8284271247461903,28.167311813523174
9.42,Software Engineering,7.0,0,3.3124355652982143,0,4.358898943540674,32.44071342783124
5.67,Software Engineering,7.0,0,3.7382431235245015,0,5.477225575051661,32.9880763279059
3.0,Software Engineering,4.0,0,2.6418370007349825,0,4.242640687119285,23.24320785072891
11.33,Software Engineering,6.0,0,3.241837000734982,0,4.242640687119285,33.76172169588481
5.17,Software Engineering,5.0,3,3.639489074136373,0,6.928203230275509,42.24739523667305
7.0,Software Engineering,5.0,4,1.5,0,0.0,19.918284612889764
9.83,Software Engineering,3.0,4,3.645970134067868,0,8.246211251235321,52.757008110089025
0.0,Software Engineering,8.0,3,5.682218800433319,0,9.0,48.829686059697245
10.0,Software Engineering,9.0,3,4.141837000734983,0,4.242640687119285,41.16149246361868
3.42,Software Engineering,11.0,4,4.377592769885801,0,3.872983346207417,36.11179293423136
0.0,Software Engineering,7.0,3,3.813314140666603,0,4.242640687119285,29.624980939090598
14.25,Software Engineering,7.0,3,4.501795688027027,0,5.477225575051661,49.93296903994783
19.5,Software Engineering,8.0,4,4.1942523263590505,0,7.211102550927978,61.859299280931445
11.33,Software Engineering,4.0,0,2.6418370007349825,0,4.242640687119285,31.906407850728915
1.0,Software Engineering,2.0,3,0.6,0,4.795831523312719,23.132513068550185
2.33,Blockchain,10.0,3,5.24805250203416,0,7.211102550927978,45.05936040722765
11.17,Blockchain,6.0,4,1.7999999999999998,0,4.358898943540674,38.12283593873494
22.5,Blockchain,15.0,5,5.669946044588512,0,6.4031242374328485,69.42127980398243
9.33,Blockchain,5.0,0,2.8540354941873685,0,3.741657386773941,29.034339034657478
18.5,Blockchain,15.0,4,5.401720588988059,0,4.58257569495584,57.14649519639232
1.67,Blockchain,12.0,3,5.576798798229191,0,6.244997998398398,42.642026381417814
3.33,Blockchain,8.0,3,5.258315953298832,0,9.899494936611664,53.84079505598786
5.92,Blockchain,8.0,4,4.100147037149291,0,2.6457513110645907,33.93395110782312
9.92,Blockchain,8.0,4,3.980084844679362,0,2.6457513110645907,37.77605700230547
9.83,Blockchain,9.0,3,4.597564207580674,0,3.4641016151377544,39.88012325485581
4.5,Blockchain,3.0,3,1.995559206051301,0,8.366600265340756,41.20133453808775
11.83,Blockchain,14.0,3,6.4576138363939695,0,9.746794344808963,66.20291405590397
9.42,Blockchain,15.0,3,5.523715517436394,0,7.810249675906654,55.60817738191303
9.25,Blockchain,15.0,0,6.004042429804092,0,9.899494936611664,56.905422160695856
16.0,Data Science,7.0,4,4.987716277731324,0,9.1104335791443,65.82532682532323
10.25,Data Science,12.0,4,5.970421406705345,0,9.219544457292889,63.4378596123789
2.08,Data Science,9.0,5,6.705994458262579,0,11.445523142259598,65.09684637461729
28.08,Data Science,15.0,5,4.1772549813552,0,2.8284271247461903,57.456949247923696
5.83,Data Science,10.0,4,3.0,0,0.0,23.339769225779524
1.83,Data Science,6.0,5,3.458241848297848,0,4.0,33.734388606905895
7.92,Data Science,10.0,4,3.9899494936611664,0,2.0,34.07182585012543
0.0,Data Science,7.0,4,2.1,0,1.7320508075688772,19.635470580226784
17.83,Data Science,8.0,4,3.9152304388899575,0,3.3166247903554,47.82233515858181
0.0,Data Science,9.0,4,3.8772549813552,0,2.8284271247461903,27.86262565867908
15.08,Data Science,6.0,4,2.789949493661166,0,2.0,37.80759815981361
14.25,Data Science,2.0,4,0.6,0,0.0,24.6753138451559
7.08,Data Science,13.0,3,4.302846802742939,0,2.449489742783178,33.761081012258344
4.58,Data Science,10.0,4,6.583590491329957,0,11.489125293076055,65.63552519582628
1.58,Data Science,7.0,3,3.0212518090667446,0,3.3166247903554,26.4219741120846
12.0,Data Science,15.0,3,3.0,0,0.0,28.423235892446193
1.0,Data Science,9.0,0,5.268351475364202,0,5.656854249492381,32.98253687369214
2.5,Data Science,9.0,4,2.7,0,0.0,18.94891230320157
0.0,Data Science,0.0,3,0.0,0,0.0,6.0
19.5,Data Science,6.0,4,1.7999999999999998,0,0.0,33.845941535467716
0.0,Data Science,3.0,4,0.8999999999999999,0,0.0,10.782970767733858
10.67,Data Science,13.0,4,5.0088985312789935,0,3.0,42.998404626731805
10.25,Data Science,2.0,3,2.57211927308288,0,8.717797887081348,49.61717218306929
19.17,Data Science,15.0,4,4.095559206051301,0,2.449489742783178,48.052502919558364
12.0,Data Science,15.0,5,7.553596646557913,0,11.269427669584644,77.93511327609797
4.92,Data Science,14.0,4,3.0,0,0.0,22.926702559112858
0.0,Data Science,15.0,4,3.0,0,0.0,17.94323589244619
8.5,Data Science,7.0,4,2.1,0,0.0,23.333598458045667
7.5,Data Science,10.0,4,3.0,0,0.0,25.076569225779522
0.83,Data Science,10.0,5,4.244795587027246,0,3.1622776601683795,32.8234020514092
15.33,Data Science,13.0,4,3.0,0,2.449489742783178,40.89147451695618
10.0,Data Science,9.0,5,2.7,0,0.0,28.74891230320157
15.42,Data Science,8.0,4,4.213014044877946,0,2.23606797749979,42.89658315806336
10.25,Data Science,7.0,4,2.1,0,0.0,25.153598458045668
2.25,Data Science,15.0,4,3.0,0,0.0,20.283235892446193
7.25,Data Science,14.0,4,6.818961081174611,0,11.445523142259598,69.43941988587171
5.08,Data Science,11.0,4,3.0,0,0.0,22.693102559112855
0.0,Data Science,3.0,5,1.995559206051301,0,2.449489742783178,22.95543779484603
3.08,Data Science,13.0,4,3.9899494936611664,0,3.4641016151377544,33.78464758672786
12.0,Data Science,14.0,4,4.5493546875804505,0,2.449489742783178,41.663904438462446
10.0,Data Science,7.0,3,3.4944096258573545,0,2.8284271247461903,34.98228200233014
3.08,Data Science,13.0,4,3.0,0,0.0,20.879769225779526
5.67,Data Science,13.0,0,5.341759814855197,0,4.47213595499958,35.05000949508527
2.08,Data Science,15.0,4,3.0,0,0.0,20.106435892446193
11.92,Data Science,12.0,5,5.993422391325811,0,8.94427190999916,66.41836941583747
21.25,Data Science,8.0,3,2.4,0,0.0,35.52125538062362
10.75,Data Science,15.0,3,6.274051571723112,0,10.04987562112089,65.62676690792358
0.0,Data Science,14.0,3,3.0,0,0.0,15.809902559112858
2.0,Data Science,15.0,4,4.212435565298214,0,3.0,32.13944022060424
26.83,Data Science,13.0,1,3.9899494936611664,0,2.0,46.235025850125425
4.92,Data Science,10.0,4,3.0,0,2.0,28.33069173353932
12.58,Data Science,15.0,4,4.711022744558704,0,4.795831523312719,49.793987541630635
0.75,Data Science,2.0,3,0.6,0,6.0,26.4472813684353
2.0,Data Science,11.0,4,3.0,0,0.0,19.489902559112856
0.0,Data Science,8.0,3,2.4,0,1.7320508075688772,18.563127502804733
1.92,Data Science,9.0,4,4.776128005641578,0,4.47213595499958,37.11902719880031
